Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize,Opponent
313000,46.10%,41.52%,0.4303,37.148397392226265,-0.0784,952180,maxbp
314000,48.80%,41.54%,0.4303,36.15544673962883,-0.0234,952790,maxbp
315000,46.50%,41.56%,0.4303,35.701959107280786,-0.0703,953368,maxbp
316000,47.30%,41.58%,0.4303,36.26545366795926,-0.0540,953986,maxbp
317000,48.20%,41.60%,0.4303,35.67540772639399,-0.0355,954553,maxbp
318000,48.00%,41.62%,0.4303,34.580095795855364,-0.0404,955130,maxbp
319000,47.20%,41.64%,0.4303,34.968228855232994,-0.0561,955706,maxbp
320000,46.40%,41.65%,0.4303,33.18114515228849,-0.0720,956266,maxbp
321000,47.20%,41.67%,0.4280,37.62377866471405,-0.0559,956898,maxbp
322000,48.00%,41.69%,0.4280,37.640405013530604,-0.0403,957468,maxbp
323000,45.80%,41.70%,0.4280,37.069901109403574,-0.0838,958037,maxbp
324000,49.30%,41.72%,0.4280,35.997736074730156,-0.0139,958620,maxbp
325000,49.50%,41.75%,0.4280,35.891384106852634,-0.0101,959205,maxbp
326000,50.80%,41.78%,0.4280,36.550803092960294,0.0161,959745,maxbp
327000,46.10%,41.79%,0.4280,36.119697631666725,-0.0783,960324,maxbp
328000,46.30%,41.80%,0.4280,35.37284102076419,-0.0740,960862,maxbp
329000,43.50%,41.81%,0.4280,35.56786929516287,-0.1302,961434,maxbp
330000,45.20%,41.82%,0.4280,33.97166789412078,-0.0959,961984,maxbp
331000,46.70%,41.83%,0.4257,37.67059787536881,-0.0663,962536,maxbp
332000,47.50%,41.85%,0.4257,37.735606141124634,-0.0494,963073,maxbp
333000,48.00%,41.87%,0.4257,37.0781192225721,-0.0403,963596,maxbp
334000,47.30%,41.89%,0.4257,36.09985182984312,-0.0541,964150,maxbp
335000,48.00%,41.91%,0.4257,36.00832744082395,-0.0398,964693,maxbp
336000,48.50%,41.93%,0.4257,36.58050916314149,-0.0304,965178,maxbp
337000,47.00%,41.94%,0.4257,36.12668246846939,-0.0596,965682,maxbp
338000,48.90%,41.96%,0.4257,35.37134788854309,-0.0222,966239,maxbp
339000,47.20%,41.98%,0.4257,35.703710171187154,-0.0554,966769,maxbp
340000,49.80%,42.00%,0.4257,34.03310003751922,-0.0047,967301,maxbp
341000,46.80%,42.01%,0.4235,37.86068785807644,-0.0642,967773,maxbp
342000,47.40%,42.03%,0.4235,37.76070848575391,-0.0523,968283,maxbp
